Event	ID	Name			Wwise Object Path	Notes
	1043523938	Play_SFX_QTE_Appear			\Default Work Unit\SFX_Other\Play_SFX_QTE_Appear	
	1136621035	Play_SFX_Health_Collect			\Default Work Unit\SFX_Other\Play_SFX_Health_Collect	
	1312371701	Play_SFX_Door_Open			\Default Work Unit\SFX_Other\Play_SFX_Door_Open	
	1384608277	Play_SFX_End_Room_A			\Default Work Unit\SFX_Other\Play_SFX_End_Room_A	
	1384608278	Play_SFX_End_Room_B			\Default Work Unit\SFX_Other\Play_SFX_End_Room_B	
	1605788677	Play_SFX_Object_Appear			\Default Work Unit\SFX_Other\Play_SFX_Object_Appear	
	1868021863	Play_SFX_Ingredient_Collect_V2			\Default Work Unit\SFX_Other\Play_SFX_Ingredient_Collect_V2	
	2014236242	Play_SFX_QTE_Success			\Default Work Unit\SFX_Other\Play_SFX_QTE_Success	
	2610641744	Play_SFX_Cook_End			\Default Work Unit\SFX_Other\Play_SFX_Cook_End	
	3106622836	Play_SFX_QTE_Disappear			\Default Work Unit\SFX_Other\Play_SFX_QTE_Disappear	
	3679460012	Play_SFX_Object_Collect			\Default Work Unit\SFX_Other\Play_SFX_Object_Collect	
	3800044410	Play_SFX_Cook			\Default Work Unit\SFX_Other\Play_SFX_Cook	
	3954090412	Play_SFX_Ingredient_Collect			\Default Work Unit\SFX_Other\Play_SFX_Ingredient_Collect	
	4292650966	Play_SFX_Cauldron_Explode			\Default Work Unit\SFX_Other\Play_SFX_Cauldron_Explode	
	4293892292	Stop_SFX_Cook			\Default Work Unit\SFX_Other\Stop_SFX_Cook	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	14497814	SFX_Ingredient_Collect_03	D:\GitHub\CookNRogue\CookNRogue_WwiseProject\.cache\Windows\SFX\SFX_Ingredient_Collect_03_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Other\AM_Other\AM_Collectibles\SFX_Ingredient_Collect_V2\SFX_Ingredient_Collect_03		3745
	25571944	SFX_QTE_Success_03	D:\GitHub\CookNRogue\CookNRogue_WwiseProject\.cache\Windows\SFX\SFX_QTE_Success_03_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Other\AM_Other\AM_Cook\SFX_QTE_Success\SFX_QTE_Success_03		9870
	26131819	SFX_QTE_Appear_05	D:\GitHub\CookNRogue\CookNRogue_WwiseProject\.cache\Windows\SFX\SFX_QTE_Appear_05_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Other\AM_Other\AM_Cook\SFX_QTE_Appear\SFX_QTE_Appear_05		3250
	48306746	SFX_QTE_Disappear_01	D:\GitHub\CookNRogue\CookNRogue_WwiseProject\.cache\Windows\SFX\SFX_QTE_Disappear_01_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Other\AM_Other\AM_Cook\SFX_QTE_Disappear\SFX_QTE_Disappear_01		1907
	61142172	SFX_Object_Appear_02	D:\GitHub\CookNRogue\CookNRogue_WwiseProject\.cache\Windows\SFX\SFX_Object_Appear_02_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Other\AM_Other\AM_Collectibles\SFX_Object_Appear\SFX_Object_Appear_02		16342
	162134625	SFX_End_Room_A	D:\GitHub\CookNRogue\CookNRogue_WwiseProject\.cache\Windows\SFX\SFX_End_Room_A_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Other\AM_Other\AM_End_Room\SFX_End_Room_A		76940
	165755857	SFX_Health_Collect_06	D:\GitHub\CookNRogue\CookNRogue_WwiseProject\.cache\Windows\SFX\SFX_Health_Collect_06_2F5C3EC7.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Other\AM_Other\AM_Collectibles\SFX_Health_Collect\SFX_Health_Collect_06		5790
	172022968	SFX_Object_Appear_01	D:\GitHub\CookNRogue\CookNRogue_WwiseProject\.cache\Windows\SFX\SFX_Object_Appear_01_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Other\AM_Other\AM_Collectibles\SFX_Object_Appear\SFX_Object_Appear_01		16437
	186779642	SFX_Cauldron_Explode_04	D:\GitHub\CookNRogue\CookNRogue_WwiseProject\.cache\Windows\SFX\SFX_Cauldron_Explode_04_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Other\AM_Other\AM_Cauldron\RC_Cauldron_Explode\SFX_Cauldron_Explode_04		13120
	200821717	SFX_Ingredient_Collect_04	D:\GitHub\CookNRogue\CookNRogue_WwiseProject\.cache\Windows\SFX\SFX_Ingredient_Collect_04_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Other\AM_Other\AM_Collectibles\SFX_Ingredient_Collect_V2\SFX_Ingredient_Collect_04		3906
